0.0,2.1616744776731602,2.617754972376934
0.05012531328320802,2.3244806045765505,2.694391678023885
0.10025062656641603,2.4958286777809393,2.7966053391365424
0.15037593984962405,2.674592220789186,2.9282960216993197
0.20050125313283207,2.8590624827509603,3.094255190361489
0.2506265664160401,3.0467993864669967,3.3003027230884387
0.3007518796992481,3.234467326898669,3.5534033671449405
0.3508771929824561,3.4176692945881397,3.861722215112768
0.40100250626566414,3.5908055423868093,4.234551794908406
0.45112781954887216,3.747001323481904,4.682007756008325
0.5012531328320802,3.87817102262815,5.2143515307491315
0.5513784461152882,3.975307739186062,5.840773799900814
0.6015037593984962,4.029094783543704,6.567497002785594
0.6516290726817042,4.030906011044897,7.395181369887373
0.7017543859649122,3.9741692585737773,8.31589714419026
0.7518796992481203,3.855901802476597,9.310346727483042
0.8020050125313283,3.678029010666453,10.346436241284273
0.8521303258145363,3.4479777837070835,11.380393445979777
0.9022556390977443,3.1781349316200296,12.3610819305192
0.9523809523809523,2.8841273995520487,13.23696719136919
1.0025062656641603,2.582367804502534,13.963902888100648
1.0526315789473684,2.2876228854489056,14.511366312323045
1.1027568922305764,2.011298645045146,14.86540916670408
1.1528822055137844,1.7607582245907323,15.027994484259022
1.2030075187969924,1.5395603254051555,15.013678302988287
1.2531328320802004,1.3482561775357624,14.845145001264104
1.3032581453634084,1.1853616577121402,14.548910802657657
1.3533834586466165,1.048239037051211,14.15195266102312
1.4035087719298245,0.933767329926353,13.679479291555369
1.4536340852130325,0.8387860978807613,13.153718867699476
1.5037593984962405,0.7603514303236092,12.593459312524965
1.5538847117794485,0.6958580852310754,12.014071387258785
1.6040100250626566,0.6430766795055711,11.427798964601967
1.6541353383458646,0.6001426620047006,10.844167647388094
1.7042606516290726,0.5655216065232596,10.270420116612947
1.7543859649122806,0.5379657684708665,9.711928023190339
1.8045112781954886,0.5164702176895086,9.172557110961264
1.8546365914786966,0.5002326633528776,8.654978187057424
1.9047619047619047,0.48861861849039673,8.160925149054552
1.9548872180451127,0.4811322044028665,7.691405341879478
2.0050125313283207,0.47739222857224095,7.246868976299046
2.0551378446115285,0.4771128926409782,6.827344414389864
2.1052631578947367,0.4800884193374513,6.432545541661262
2.155388471177945,0.48618092264295093,6.061956608530576
2.2055137844611528,0.4953109243743326,5.714899050282254
2.2556390977443606,0.5074500109330631,5.390583987029109
2.305764411027569,0.52261521053716,5.088153404152634
2.355889724310777,0.5408647469574269,4.806712427579768
2.406015037593985,0.5622948884155171,4.545354630013726
2.4561403508771926,0.5870376599056055,4.303181920662085
2.506265664160401,0.6152592247350248,4.079320267496147
2.556390977443609,0.6471587677246702,3.872932263949984
2.606516290726817,0.6829677293113413,3.6832273694251865
2.6566416040100247,0.722949247479556,3.5094705153663437
2.706766917293233,0.7673976633447712,3.3509896684826885
2.756892230576441,0.8166379361863585,3.207182874322235
2.807017543859649,0.8710247941682503,3.0775252640038864
2.8571428571428568,0.9309414167313111,2.9615764921871244
2.907268170426065,0.9967974019407599,2.8589890844282038
2.9573934837092732,1.0690257145018,2.7695182073522555
3.007518796992481,1.1480782345473937,2.693033437155615
3.057644110275689,1.234419429673925,2.62953319343674
3.107769423558897,1.328517548255482,2.579162629496845
3.1578947368421053,1.430832575316602,2.5422359302964233
3.208020050125313,1.541799997411106,2.5192641670829414
3.258145363408521,1.6618091849177694,2.5109900912758354
3.308270676691729,1.791174916365532,2.518431508829292
3.3583959899749374,1.930100243489913,2.5429351322770177
3.408521303258145,2.0786285441343373,2.586243001695393
3.458646616541353,2.2365822735189416,2.6505735825576604
3.508771929824561,2.403485686876398,2.738719276825586
3.5588972431077694,2.578468826140524,2.8541609554279637
3.6090225563909772,2.760150618768313,3.0011976215270306
3.659147869674185,2.946500490507026,3.1850844716865003
3.7092731829573933,3.1346811667938312,3.412163994446039
3.7593984962406015,3.320881361275677,3.689960406282835
